,density,nelements,formationenergy_pa,atomMean,atomStd,transition,metalloid,other,NdValenc wmean,BulkModulus wstd,AtomicWeigh wstd,BoilingT wmean,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,BCCenergy_p wstd,MiracleRadius wstd,n_ws^third wmean,AtomicVolum wmean,BCCefflatcn wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,IsNonm wmean,MeltingT wstd,GSestBCClatcn wstd,CovalentRadius wstd,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,GSmagmom wstd,phi wmean,SpaceGroupNumber wstd,Row wstd,vx,Coordination,numberDensity,oxidation flexibility,avgIonicRadVol,AtomicNum Density,oxidation flexibility Std,chargedensityvoldens
"mp-300566471, FeMoClO4, LiFeMoClO4, mp-24968, mp-566471",3.222117964474944,4.0,-1.8723640368942849,16.714285714285715,12.12688024554526,2.0,0.0,4.0,0.3928571428571428,14.56528363077417,3.1112448349593484,308.7628571428571,280.770874514274,0.5214300772244496,0.0,0.0,0.0,0.0,0.17325,0.20322121190807754,0.5538637254248395,12.952424719814008,0.12642857142857142,3311.1990696135413,0.8269954253222185,1.9775,2.0702233870886917,0.9107589696188076,0.17857142857142855,163.61884824188195,0.455379484934005,8.737673533356016,0.5737421986700442,0.3214285714285714,0.3577874726785714,0.130563400258771,0.3421428571428571,12.383539107069778,0.2672612419124244,5.353453010000001,4.285714285714286,0.054064132411346236,5.7142857142857135,0.6906802350800287,16.714285714285715,1.9794866372215736,0.8770673385915532
"mp-300566507, Fe(SeO3)2, LiFe(SeO3)2, mp-25662, mp-566507",3.3819625261146737,3.0,-1.277998843298611,15.777777777777779,11.212867388038104,1.0,0.0,3.0,0.9629629629629628,8.502974546103689,4.665192710189995,207.0592592592593,117.71121296233623,0.5476226693484527,0.0,0.0,0.0,0.0,0.2444074074074074,0.26007460679080857,0.4195148150058998,11.788371662243598,0.06555555555555555,4134.0510360428725,1.0977744443231203,1.055925925925926,0.6432391879769496,1.1953519430589,0.2962962962962963,67.37067049390522,0.5976759716805143,12.04108194146139,0.7530245376278347,0.5925925925925926,0.5526793840740739,0.11055288730949524,0.18259259259259256,9.58579767921149,0.3628873693012116,8.617116156280607,4.2222222222222205,0.05917454709698634,5.333333333333333,0.5950665391981885,15.777777777777779,1.8856180831641267,0.9061845559665528
"mp-300566629, Li3Ni2P2(O4F)2, Li2NiPO4F, mp-762256, mp-566629",3.3034178496526265,5.0,-2.3571832840335567,10.411764705882351,7.17888098382546,1.0,0.0,5.0,0.18823529411764706,8.181674179991724,2.5045586067463006,155.46541176470586,146.29285199878262,0.6307010525931922,0.035294117647058816,0.07058823529411765,0.0,0.0,0.2607529411764706,0.2308884072641945,0.35514496561857184,10.835185539470034,0.11458823529411764,2189.220440627397,0.6398605155756165,0.9801176470588236,0.9460807810597665,0.6897465887253414,0.1411764705882353,70.63644700591456,0.3448732944490202,8.471699273540986,0.4345131231659382,0.2823529411764706,0.2562226252941177,0.02801857411764706,0.3535294117647059,15.861493927728784,0.2467785525106239,9.880517900000001,4.529411764705882,0.09236450962667923,3.4117647058823533,0.5440547138078696,10.411764705882351,2.521876601203061,0.9333947471730972
"mp-300566658, V(GeO3)2, LiV(GeO3)2, mp-775220, mp-566658",4.2265829520283456,3.0,-2.1736911147222218,15.0,10.198039027185569,1.0,1.0,3.0,0.8518518518518521,8.380524814062786,4.280714051627016,385.4296296296296,256.61725118877285,0.5770006742938995,0.0,0.0,0.0,0.0,0.2458148148148148,0.25902260627677703,0.3152982391835851,11.455885447465837,0.16222222222222224,4133.7907351823,1.0863541133684202,3.581481481481481,3.397701635817316,1.1860123904867736,0.2222222222222222,103.97054083137287,0.5930061953916475,11.169844766099725,0.747140988184585,0.7407407407407408,0.5354663362962963,0.0,0.4944444444444445,17.228155091197806,0.3628873693012116,8.994141972004302,4.111111111111111,0.07839277381831182,5.111111111111111,0.5116276454577361,15.0,1.6629588385661962,1.1413088090516048
"mp-300566680, Li3Mn2(SiO4)2, Li2MnSiO4, mp-767982, mp-566680",2.9375923825536727,4.0,-2.6046047789785742,10.066666666666666,6.637938100210202,1.0,1.0,4.0,0.16666666666666666,6.892568461756474,2.8400444509494864,276.33,138.7767016549328,0.5965412600451605,0.05,0.08660254037844388,0.0,0.0,0.3412000000000001,0.27402492992832284,0.3828662614004617,8.239471396205516,0.15266666666666667,2481.111127841987,0.7499062080141637,2.283333333333333,2.612511860685464,0.8152974853211539,0.13333333333333333,80.28398356026908,0.4076487427557549,7.772601452109412,0.5136052319132499,0.4,0.32892504934466665,1.7904826365358662e-05,0.4475000000000001,14.047409804737036,0.2748737083745107,6.277963710291513,4.066666666666666,0.08427697626106496,4.533333333333333,0.5326905590633512,10.066666666666666,3.1382939455839507,0.8234372554182909
"mp-300566770, LiV2(SO4)3, Li2V2(SO4)3, mp-770367, mp-566770",2.782373803912194,4.0,-2.111082194843751,10.722222222222221,5.444727883778494,1.0,0.0,4.0,0.08333333333333333,7.438425608966153,3.6364966810289054,169.57444444444445,139.76335412686015,0.7484280241678278,0.013888888888888888,0.024056261216234408,0.0,0.0,0.2458333333333333,0.21753448002558126,0.5737942709720493,13.028362637902406,0.05916666666666666,3100.5152706913705,1.1417762812402477,0.7472638888888888,0.9493075232646436,1.2348301350059478,0.2083333333333333,87.96117435046797,0.6174150676365153,13.688519960306287,0.7778942401447336,0.4166666666666666,0.4285016441145833,0.0,0.15763888888888888,6.5805051355884645,0.4502656965957591,8.197000509858295,4.333333333333333,0.07596884199497811,4.666666666666667,0.5099814892812566,10.722222222222221,1.8856180831641267,0.790598869490608
"mp-300566770, V2(SO4)3, LiV2(SO4)3, mp-25724, mp-770367",3.0402672564719246,3.0,-2.039106125128676,11.176470588235292,5.2606787094850285,1.0,0.0,3.0,0.1176470588235294,8.571189548304949,2.5811957063468998,207.73254901960786,161.31382257270477,0.5773927201428654,0.0,0.0,0.0,0.0,0.2768235294117647,0.26390031671566777,0.4940005566861264,13.332785455871663,0.06431372549019608,4376.775596699977,1.2142966785503462,0.9961372549019608,1.085880458364431,1.3014674887985491,0.29411764705882354,96.56868788054248,0.6507337445431303,13.353588996983024,0.8198731425338261,0.5882352941176471,0.6048581616911765,0.0,0.16666666666666666,7.951602934937687,0.4304803607862775,7.234704025352497,4.235294117647058,0.07979362275495162,4.941176470588236,0.4693677736937275,11.176470588235292,1.5518712892085786,0.8655830459734187
"mp-300566900, LiNi(WO4)2, Li2Ni(WO4)2, mp-25603, mp-566900",6.634860095481009,4.0,-1.8622261883333333,20.25,24.725577175602325,2.0,0.0,4.0,0.3333333333333333,20.936857369905773,11.509154685311026,357.8708333333333,361.73651982389816,0.7790342530055095,0.02083333333333333,0.03608439182435162,0.5833333333333333,1.010362971081845,0.242375,0.24006076704659599,0.8253793134943844,12.715093830212624,0.13229166666666664,3100.037086318433,1.1406959298645063,2.642916666666667,3.545250025464433,1.2444683430599046,0.16666666666666666,239.15954447901092,0.6222341716648824,13.870432181042116,0.783965930756528,0.3333333333333333,0.3851637504166667,0.02148445564494228,0.3677083333333333,10.86773384330371,0.4768967975941499,4.8288604834660855,5.333333333333333,0.08542037749251552,4.416666666666667,0.4621402323675359,20.25,1.9773017529507784,1.6788905807365413
"mp-300566900, Ni(WO4)2, LiNi(WO4)2, mp-510764, mp-25603",6.359749642608242,3.0,-1.5832008445454542,21.818181818181817,25.247207520898343,2.0,0.0,3.0,0.4848484848484849,23.675181799544987,12.034701196411376,471.60000000000014,425.7513318640613,0.723442378411607,0.0,0.0,0.8484848484848485,1.1999387801953532,0.244,0.299630626599976,0.7791152508546709,14.47888808519683,0.16272727272727272,4508.492002581967,1.31577782768242,3.753333333333334,4.112812027455962,1.439209455116931,0.2424242424242425,274.48265841475603,0.7196047277053,14.994091275779589,0.9066451439564422,0.4848484848484849,0.5601062996969698,0.025515613930456368,0.4484848484848485,13.618641682839856,0.4535342286998717,4.9725049985236165,5.636363636363638,0.07599500045513384,4.818181818181818,0.4990836009958313,21.818181818181817,1.526623238522424,1.6093090632765763
"mp-300567303, Li3Mn2(P2O7)2, Li2MnP2O7, mp-850454, mp-567303",2.9646363559441697,4.0,-2.611250331502591,10.043478260869565,5.72164662274894,1.0,0.0,4.0,0.10869565217391304,4.096124661198145,3.1328112294542616,141.17826086956518,67.29495679343191,0.7675176690767571,0.03260869565217391,0.056479917638115565,0.0,0.0,0.3003478260869565,0.2175522273951992,0.4452705086866954,10.260501098763724,0.13869565217391305,2831.4421130574897,0.9694003524134576,1.2180434782608696,1.2137958357206762,1.0526767634550842,0.1956521739130435,37.19616353341353,0.5263383818536527,10.818379480937653,0.6631448065750205,0.4347826086956522,0.38415022685521744,1.1677060673059994e-05,0.4309782608695652,11.255344246271608,0.3759047057780562,9.13840538436434,4.152173913043479,0.08580062559536414,4.695652173913044,0.4966962640377202,10.043478260869565,2.7415448296407727,0.8363931685362322
"mp-300567303, Li3Mn4(P2O7)4, LiMnP2O7, mp-850246, mp-850466",2.9852972352622813,4.0,-2.4655355950957936,10.534883720930234,5.5962979341592005,1.0,0.0,4.0,0.11627906976744184,4.487419316876152,3.519749962979337,122.8593023255814,58.10275817059658,0.8264868056863401,0.017441860465116282,0.030210188504108323,0.0,0.0,0.25882558139534884,0.2087289339010889,0.5206004780980641,12.405532707316466,0.13127906976744186,3028.608817606619,1.1105250768683983,1.250697674418605,1.3367190203324522,1.2042044441479278,0.20930232558139536,44.19961329465265,0.6021022222040456,13.179851709190714,0.7586012638554781,0.4651162790697675,0.4108754962288372,1.2491739324668836e-05,0.4113372093023256,7.619453891816567,0.4355423441936753,9.021521754473516,4.127906976744186,0.08255995869010273,5.023255813953488,0.4995068421019041,10.534883720930234,2.528795761687104,0.8441800646656032
"mp-300567303, LiMn2(P2O7)2, Li3Mn4(P2O7)4, mp-850432, mp-850246",2.980141571863293,4.0,-2.3987619991456945,10.714285714285714,5.538977532798229,1.0,0.0,4.0,0.11904761904761905,4.6352654660809955,3.6620070420709974,116.17142857142856,63.374415247294465,0.8480200887832877,0.011904761904761904,0.020619652471058063,0.0,0.0,0.2436666666666667,0.21776202971891487,0.5486188002577241,13.520791078306768,0.12857142857142856,3100.5903129182047,1.1684779632462652,1.2626190476190475,1.38273355983923,1.2653550478481628,0.21428571428571427,47.58807524935431,0.6326775240541314,14.245717819417742,0.7971237302661163,0.4761904761904762,0.4206323406033333,1.2789161689541902e-05,0.4041666666666666,7.265016897540014,0.4586038162918624,8.982912373943034,4.095238095238095,0.08110188814890451,5.142857142857143,0.5025364233779506,10.714285714285714,2.4355641623894138,0.8433931458820338
"mp-300567303, LiMnP2O7, Li3Mn2(P2O7)2, mp-850466, mp-850454",3.003437184927719,4.0,-2.523686257252708,10.363636363636363,5.6451544350036444,1.0,0.0,4.0,0.11363636363636365,4.348636624951292,3.3844179238174683,129.24318181818182,57.39477017634135,0.8059346214243783,0.022727272727272728,0.039364791081110836,0.0,0.0,0.27329545454545456,0.20614991310586026,0.4940878363048376,11.483369217918638,0.13386363636363638,2959.8992084455585,1.0581235913615283,1.2393181818181815,1.2933282989415236,1.1484829954213132,0.20454545454545453,41.32880621667477,0.5742414978401205,12.250210826318712,0.7234989507622572,0.4545454545454545,0.40156214478045454,1.2207836158199087e-05,0.41818181818181815,8.541706141143752,0.41411061723383175,9.145507606286762,4.125,0.08436788874760108,4.909090909090909,0.494315598424077,10.363636363636363,2.609581835346786,0.8486433767878179
"mp-300567344, Ca9Mn(PO4)7, LiCa9Mn(PO4)7, mp-851044, mp-567344",3.038667772109424,4.0,-3.2334272626445766,11.866666666666667,5.2814139520902295,1.0,0.0,4.0,0.02777777777777778,1.2723556455994878,3.314483197084832,136.35722222222222,124.85504161122508,0.7087091222441677,0.05,0.08660254037844388,0.0,0.0,0.2077166666666667,0.21497193177393484,0.5103816962594154,15.974566011609182,0.11861111111111113,2895.4314828033753,1.0736770751346685,1.2539444444444443,1.1231937859800496,1.1429323803297495,0.19444444444444445,79.89271896822514,0.5714661902746601,15.067264819329436,0.7200022823585936,0.4277777777777778,0.387106810238,2.9841377275597775e-06,0.3680555555555555,17.851202539290327,0.425535247557215,12.809085968560725,4.511111111111111,0.07621600648355406,3.9555555555555566,0.494979364970747,11.866666666666667,2.5469420056701155,0.8778307927536142
"mp-300568287, Li4VP2(O4F)2, Li5VP2(O4F)2, mp-782668, mp-568287",2.7208589728409858,5.0,-2.7892102827100285,8.647058823529411,4.957954707224818,1.0,0.0,5.0,0.035294117647058816,3.510222343335815,2.075339707685225,142.79482352941176,138.16330427562835,0.6357751743502182,0.047058823529411764,0.09411764705882353,0.0,0.0,0.2982,0.3068449866188933,0.34256856308992434,13.573513797709456,0.10423529411764704,2189.3793393028964,0.7174863938630291,0.8570588235294118,0.7992685237205208,0.7611598297119047,0.1411764705882353,47.812811577237476,0.3805799149217921,10.537157847433534,0.4795006459411821,0.2823529411764706,0.2537518143529412,0.0,0.3147058823529412,19.974100877945745,0.2620124406037657,6.105654629615432,4.411764705882354,0.09083850191228,3.1764705882352944,0.5428907836062911,8.647058823529411,2.6620490585846497,0.7623848462505366
"mp-300570512, WCl6, LiWCl6, mp-571518, mp-570512",3.0365697151906503,2.0,-1.3595829085085716,25.142857142857146,19.945845048377308,1.0,0.0,2.0,0.2857142857142857,21.67142857142857,2.0627142857142857,518.6971428571428,313.8742857142857,0.4212004878571427,0.0,0.0,1.0,1.0,0.2147142857142857,0.19585714285714284,0.5165376014285714,9.642857142857142,0.12928571428571428,7851.492925700655,2.503520772368374,5.107857142857141,2.365,2.6824259553003724,0.42857142857142855,190.38571428571427,1.3412129777857142,32.14285714285714,1.6898224628571428,0.42857142857142855,0.35566630928571424,0.0,0.3428571428571428,11.071428571428573,0.857142857142857,6.579107096030255,6.0,0.03227940503915532,8.0,0.9362971217199092,25.142857142857146,0.0,0.7877275374438198
"mp-300571612, W6CCl18, LiW6CCl18, mp-30295, mp-571612",4.1421636162627635,3.0,-1.2370535038972008,30.24,24.684051531302558,1.0,0.0,3.0,0.32,34.57536510291684,17.88118494005177,580.9237333333333,578.2692861668131,0.6335360837606988,0.0,0.0,1.12,1.5839191898578664,0.1349733333333333,0.14843261576291855,1.2741552371964764,14.601783757092447,0.1684,4397.588055632198,2.0134537095269915,6.518133333333334,4.378569207197967,2.1533837952982298,0.2533333333333333,353.08007328020585,1.0766918977629552,28.742263113556124,1.356546786039736,0.2933333333333333,0.2570124874,0.0,0.4672,20.48065971159675,0.8624512868691323,8.757570224,7.0,0.035570139847211316,8.0,0.9328164956331692,30.24,0.0,1.044006585434422
"mp-300578763, LiNi(SO4)2, Li2Ni(SO4)2, mp-782632, mp-578763",2.974875017479884,4.0,-1.7398865659895826,10.583333333333334,6.277716322216402,1.0,0.0,4.0,0.16666666666666666,6.1953051220707085,3.5790958373763893,144.9425,74.9775953711433,0.7856847335527477,0.02083333333333333,0.03608439182435162,0.0,0.0,0.26637500000000003,0.22086007306663646,0.5656535186290584,12.88005564170176,0.056875,3100.5082451255444,1.1412666953570505,0.5350416666666666,0.5345755114392685,1.234861830384222,0.2083333333333333,43.75451545100725,0.6174309153282705,13.795316737534115,0.7779142069885105,0.4166666666666666,0.4307648991145833,0.02148445564494228,0.16770833333333335,4.724529665009582,0.4487637339278753,8.588557398667438,4.25,0.0834038430027159,4.416666666666667,0.4613963584266085,10.583333333333334,1.97730175295078,0.8567308696960824
"mp-300578763, Ni(SO4)2, LiNi(SO4)2, mp-850515, mp-782632",3.2659439068828724,3.0,-1.3089226171022719,11.272727272727273,6.106492954089696,1.0,0.0,3.0,0.2424242424242425,7.405996131247398,2.860557888949821,161.8860606060606,94.14631015837584,0.7240361909659228,0.0,0.0,0.0,0.0,0.2789090909090909,0.2772287893651967,0.598438317340422,15.122153368409679,0.05303030303030303,4509.17732448322,1.3173228492934517,0.6873333333333335,0.6406873088581231,1.4111893906194657,0.30303030303030304,49.63098188162748,0.7055946954586454,15.796455531105359,0.8889936094193698,0.6060606060606061,0.6264352432575758,0.025515613930456368,0.1575757575757576,4.8675760499849945,0.4772125984249583,8.270702173999997,4.181818181818182,0.08625665408438205,4.818181818181818,0.4162798305031733,11.272727272727273,1.526623238522424,0.9437511338445908
"mp-300578869, Na5Mn2O8, Na5LiMn2O8, mp-849237, mp-578869",2.7786352081676458,3.0,-1.693855208728574,11.266666666666667,5.555377774933243,1.0,0.0,3.0,0.2222222222222222,7.0994522480415485,0.5088075368948692,248.19555555555561,144.7218472675885,0.4904134313207158,0.1111111111111111,0.15713484026367722,0.0,0.0,0.3209333333333333,0.18470361443454533,0.3943969862752456,17.448959076102682,0.16266666666666665,3310.204319672392,0.8781633556333777,0.9017777777777778,0.6553007414373915,0.9290051045265376,0.17777777777777778,70.84624940193369,0.4645025523500882,15.045740958412594,0.5852365433450402,0.3555555555555556,0.4156758834962221,1.9492306012559936e-05,0.4977777777777778,29.14557756089292,0.2372684056006958,9.857588887999999,4.666666666666667,0.07114106632922262,4.133333333333334,0.5001859170882728,11.266666666666667,2.472964932132188,0.7779500171722388
"mp-300579738, Li3Fe3P8O29, Li6Fe3P8O29, mp-705437, mp-504218",2.4406967406792632,4.0,-2.297763635721207,10.209302325581397,5.346409964943804,1.0,0.0,4.0,0.10465116279069768,4.785738429978498,3.7249712951313065,123.76686046511627,58.153937527095735,0.8862580059086264,0.017441860465116282,0.030210188504108323,0.0,0.0,0.26085465116279066,0.22080993994111373,0.556860876413866,13.716005965011597,0.1247093023255814,3136.624389952756,1.182127055147836,1.1926162790697674,1.3418721773601143,1.2795987377880995,0.21511627906976746,37.71156804585856,0.6397993690349614,14.475595359291761,0.8060966926538851,0.4767441860465116,0.4207384167732558,0.0637635210566091,0.3938372093023256,6.4755750270360855,0.4680142278487932,9.299959446843804,4.116279069767442,0.07021463543156534,4.744186046511628,0.5664372203747025,10.209302325581397,2.157658326463852,0.6957602106581764
"mp-300579738, Li6Fe3P8O29, Li9Fe3P8O29, mp-504218, mp-579738",2.560159201550921,4.0,-2.4963026054567807,9.73913043478261,5.467034736406356,1.0,0.0,4.0,0.09782608695652173,4.374591528325536,3.340393053705098,142.02663043478262,67.00098996910971,0.8239269375913271,0.03260869565217391,0.056479917638115565,0.0,0.0,0.3022445652173913,0.2272485364096561,0.4848760577162982,11.729770574146675,0.13255434782608694,2932.413191554965,1.041038727364902,1.16375,1.2209312601991074,1.1277892994848668,0.2010869565217392,31.087984367889284,0.5638946498790066,12.267126641159525,0.7104627392005314,0.44565217391304346,0.39336991345108696,0.05960503055291716,0.4146195652173913,10.929447819143471,0.4094523522138557,9.26174324698417,4.108695652173913,0.07700837329598782,4.434782608695652,0.5401626269496467,9.73913043478261,2.392489824730018,0.727937362091326
"mp-300585175, Co(PO3)3, LiCo(PO3)3, mp-585227, mp-585175",2.485755516557678,3.0,-2.386259959656593,11.076923076923077,5.4414582104084275,1.0,0.0,3.0,0.17948717948717952,6.018708505236478,2.6891454387757023,145.4205128205128,76.06218786891195,0.8303374431610876,0.0,0.0,0.0,0.0,0.2817948717948718,0.2570508689810607,0.4763662495848465,14.254703827038329,0.17179487179487174,4292.959300629172,1.2331818837788509,1.8923076923076925,1.7453600364408297,1.3279814601551505,0.3076923076923077,40.554505818013936,0.6639907302347406,14.7648230602334,0.8365758978603338,0.6923076923076922,0.5878483014743591,0.05615048646113184,0.5576923076923077,5.911021141915407,0.4455935178713529,4.8982808360000005,4.153846153846153,0.0657782750165673,5.0769230769230775,0.5982310594979341,11.076923076923077,1.6853001769389726,0.7071922598262129
