,chargedensityvoldens,HeatFusion wmean,numberDensity,IsFBlock wmean,GSvolume_p wmean,ICSDVolum wmean,energysStab,metalloid,Crystal System,AtomicNum Density,density
"mp-300765810, Nb4VO12, Li3Nb4VO12, mp-767656, mp-765810",1.2141132687673557,2.8262745098039215,0.07514252987177622,0.0,3.8233333333333337,5.780392156862745,0.05415798117647164,0.0,2.0,16.647058823529413,4.510764078525007
"mp-300765811, Ni3Sn(PO4)4, Li4Ni3Sn(PO4)4, mp-774257, mp-765811",1.1007574314844404,1.4298958333333331,0.08453004837882115,0.0,3.1271453373,4.305729166666667,0.08190261161458158,0.0,1.0,13.416666666666664,3.9458808765031854
"mp-300765840, V3Co(PO4)4, Li4V3Co(PO4)4, mp-775494, mp-765840",0.9539432988744394,1.6497916666666663,0.08305763955833526,0.0,2.9712078373,4.234166666666666,0.03869505729166356,0.0,1.0,11.833333333333336,3.39998685345123
"mp-300765841, V2O3F, LiV2O3F, mp-764327, mp-765841",1.0873488891127383,2.4397222222222217,0.08508582135203115,0.0,3.5023611111111106,5.347777777777779,0.035740018333333616,0.0,2.0,13.166666666666664,3.976785846218096
"mp-300765853, V2O2F3, LiV2O2F3, mp-764353, mp-765853",0.9230723511207144,2.105,0.07480108500027151,0.0,3.4929761904761905,5.320952380952382,0.09639467214285702,0.0,3.0,12.714285714285715,3.3869792752761767
"mp-300765863, V6O7F5, LiV6O7F5, mp-764335, mp-765863",1.141649642376217,2.441018518518518,0.08858732145362952,0.0,3.5246759259259264,5.312962962962963,0.07407839888888823,0.0,2.0,13.277777777777779,4.189458737919447
"mp-300765867, V3(O2F)2, LiV3(O2F)2, mp-765508, mp-765867",1.0628742995319782,2.44037037037037,0.0828212107826796,0.0,3.5135185185185183,5.33037037037037,0.06838383444444496,0.0,2.0,13.222222222222221,3.893854978313643
"mp-300765874, V2O2F3, LiV2O2F3, mp-764379, mp-765874",0.9977957056335208,2.105,0.0808562853165107,0.0,3.4929761904761905,5.320952380952382,0.05917205714285601,0.0,2.0,12.714285714285715,3.6611576241420174
"mp-300765882, Ni(PO3)3, LiNi(PO3)3, mp-767052, mp-765882",0.8109803524703665,1.9251282051282053,0.0749117261082581,0.0,4.101941391938461,5.745384615384616,0.07767448177884617,0.0,2.0,11.153846153846152,2.828613330129245
"mp-300765883, CrPHO5, LiCrPHO5, mp-774136, mp-765883",0.9111101365697472,1.271875,0.09387176848179472,0.0,2.6843824404750003,4.681875,0.026018323177083857,0.0,2.0,10.0,3.195002389651201
"mp-300765896, V3F10, LiV3F10, mp-768262, mp-765896",0.8536952261397053,2.578846153846154,0.07191395966937446,0.0,5.234807692307691,7.916923076923077,0.09676626730769212,0.0,1.0,12.230769230769232,3.1489845627634603
"mp-300765898, TiMn3O8, Li2TiMn3O8, mp-773245, mp-771575",1.1927436627038497,1.5177777777777777,0.09159391218092712,0.0,3.360909961686111,5.365277777777777,0.04233251999999865,0.0,6.0,13.416666666666664,4.317937868340461
"mp-300765901, V4(OF3)3, Li3V4(OF3)3, mp-849543, mp-779405",0.8910004345417671,1.8532291666666667,0.07455826507279732,0.0,3.4733854166666664,5.320416666666668,0.000607277812500584,0.0,2.0,12.3125,3.2712091385665443
"mp-300765945, Mn4OF8, Li2Mn4OF8, mp-767164, mp-765945",0.9016787439766863,1.3820512820512822,0.06709448139318339,0.0,3.3003934571179485,5.0646153846153865,0.0717927040705133,0.0,1.0,13.846153846153848,3.3230109747021475
"mp-300765960, MnVP2(HO5)2, LiMnVP2(HO5)2, mp-766980, mp-765074",0.9086241749350512,0.922625,0.0936156396059758,0.0,2.16147577996625,3.77125,0.05175922203125083,0.0,2.0,10.0,3.204621854874319
"mp-300765997, TiMn3O8, Li2TiMn3O8, mp-774302, mp-775166",1.1029037990057189,1.5177777777777777,0.08469487356666275,0.0,3.360909961686111,5.365277777777777,0.09019680041666513,0.0,1.0,13.416666666666664,3.9927020597767737
"mp-300766055, TiFe3(PO4)6, Li6TiFe3(PO4)6, mp-775272, mp-761955",0.7595193296333891,1.2654411764705882,0.06964958074497579,0.0,2.9619222689058824,4.291102941176471,0.07531067712622619,0.0,5.0,11.235294117647056,2.671072201992409
"mp-300766114, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-773269, mp-766114",0.974633061244115,1.3752083333333334,0.08281776640271117,0.0,2.9024847769552085,4.179791666666667,0.016673737083333858,0.0,1.0,12.125,3.45156748521173
"mp-300766115, CrO2, Li2Cr3O6, mvc-9788, mp-762466",0.999966462106944,3.5733333333333333,0.0772699834406435,0.0,4.9,7.788333333333332,0.18260293041666745,0.0,2.0,13.333333333333336,3.5924566913046134
"mp-300766608, CoCu(PO4)2, Li2CoCu(PO4)2, mp-761614, mp-769707",0.9877477985452388,1.4299999999999995,0.08141420356711662,0.0,2.9019890873,4.1622916666666665,0.02326443979166548,0.0,1.0,12.5,3.5197311176285027
"mp-300766631, Co3Cu3(TeO8)2, Li4Co3Cu3(TeO8)2, mp-761933, mp-766631",1.4449785123283645,1.3299999999999998,0.08932576837382555,0.0,2.9078298611104163,4.316979166666666,0.0371722543229156,1.0,2.0,16.666666666666668,5.4302473221938765
"mp-300766658, V2OF5, LiV2OF5, mp-764448, mp-766658",0.9838672474901916,1.8539583333333327,0.0819134875924357,0.0,3.4859375,5.300833333333334,0.04135555583333428,0.0,2.0,12.375,3.6194114754456734
"mp-300766728, V(SiO3)2, LiV(SiO3)2, mp-767887, mp-766728",0.9091882031415788,4.564444444444447,0.08515795589863381,0.0,4.019259259259258,5.854814814814818,0.0751275480555531,1.0,3.0,11.0,3.1912492981351206
"mp-300766730, Cr3(CoO6)2, Li2Cr3(CoO6)2, mp-773919, mp-772468",0.8472299079707111,1.9223529411764704,0.06684383317119927,0.0,3.2023529411764717,5.2272549019607855,0.008981202941177102,0.0,2.0,13.058823529411766,3.0416220258912423
"mp-300766739, VOF3, LiVOF3, mp-764398, mp-765521",0.8100856558019127,1.499,0.07195103976365227,0.0,3.415833333333333,5.366666666666667,0.057281601999999765,0.0,4.0,11.6,2.9615153548843747
"mp-300766750, MnCu(PO4)2, Li2MnCu(PO4)2, mp-775025, mp-766750",0.9959339284022976,1.3614583333333332,0.08319824775947154,0.0,2.9070429666104167,4.1847916666666665,0.01623488375000104,0.0,1.0,12.333333333333336,3.550864150960753
"mp-300766766, FePO4, LiFe2(PO4)2, mp-765990, mp-767093",0.7851113267228901,1.8461111111111108,0.06648501246854141,0.0,3.873346560844445,5.567222222222222,0.09045620041666692,0.0,1.0,12.166666666666664,2.775044961854888
"mp-300766777, FePO4, LiFePO4, mp-767830, mp-766777",0.7196171150987082,1.8461111111111108,0.0609388136961628,0.0,3.873346560844445,5.567222222222222,0.0062760668750012644,0.0,3.0,12.166666666666664,2.543549916742013
"mp-300766795, CoBO3, LiCoBO3, mp-766751, mp-766795",0.9373926095791908,4.470666666666667,0.08623183420018303,0.0,2.982166666666666,4.73,0.08770357387499939,1.0,1.0,11.2,3.3719377194405333
"mp-300766846, CoSn(PO4)2, Li2CoSn(PO4)2, mp-863848, mp-766846",1.0950581813403968,1.2956249999999998,0.07917470451180296,0.0,3.3648015873,4.479791666666666,0.04266771666666624,0.0,1.0,14.25,4.02729210943731
"mp-300766850, Mn3V2Co3O16, Li4Mn3V2Co3O16, mp-770130, mp-766850",1.2884350743698845,1.3942708333333331,0.09654370513151757,0.0,2.4364349856322915,3.91125,0.05669653677083364,0.0,2.0,13.75,4.6724159925891104
"mp-300766859, V3(OF3)2, LiV3(OF3)2, mp-764432, mp-766859",0.9636363337553496,2.014242424242424,0.07856971411042574,0.0,3.4995454545454536,5.2993939393939415,0.07958227409090934,0.0,2.0,12.636363636363635,3.5441498839303
"mp-300766972, Mn2O2F3, LiMn2O2F3, mp-766920, mp-766972",1.1027078149197014,1.286904761904762,0.08551448119287187,0.0,3.252746305419047,5.160952380952381,0.08371485702381154,0.0,2.0,13.285714285714285,4.0342255526709785
"mp-300766992, VCrP2(O4F)2, LiVCrP2(O4F)2, mp-765139, mp-765118",0.8879103409536618,1.1692857142857145,0.08054974069640619,0.0,2.30850680272,3.3655714285714287,0.042078053809521336,0.0,2.0,11.357142857142858,3.1611996194100684
"mp-300767040, MnCu3(PO4)4, Li4MnCu3(PO4)4, mp-775168, mp-767040",1.029885733579861,1.3686458333333331,0.08488738409544518,0.0,2.9131097769552086,4.180729166666667,0.031042449791666368,0.0,1.0,12.5,3.6735126977963137
"mp-300767053, Co(CO3)2, LiCo2(CO3)4, mp-762909, mp-763593",0.6889907324170464,9.345185185185183,0.0734346042000016,0.0,2.8205555555555564,4.6896296296296285,0.1217858158333307,0.0,1.0,9.666666666666666,2.424607397554418
"mp-300767057, SrLa3MnO8, SrLiLa3MnO8, mp-767144, mp-767057",1.5535700249859887,0.7826923076923077,0.06982678440963141,0.0576923076923077,4.774040119363462,6.1426923076923075,0.08520576649038425,0.0,3.0,22.92307692307693,6.12992158296884
"mp-300767067, Mn5O7F, LiMn5O7F, mp-766932, mp-767067",1.1720699751151402,1.7011538461538462,0.08262422777160186,0.0,3.2277033598589746,5.1010256410256405,0.07686839336538576,0.0,5.0,14.615384615384615,4.281554323287131
"mp-300767084, Mn3(OF3)2, LiMn3(OF3)2, mp-767627, mp-767084",1.069196791346759,1.2333333333333332,0.08356923970024087,0.0,3.2702351097181808,5.1466666666666665,0.07098214143939252,0.0,1.0,13.181818181818182,3.920924884521985
"mp-300767088, Sb11S18, Li3Sb11S18, mp-753921, mp-767088",1.087641704565868,4.287379310344827,0.03827721052982525,0.0,13.98834051724138,13.72396551724138,0.053249629789870134,1.0,2.0,29.27586206896552,4.200557791234092
"mp-300767131, Mn2O3F, LiMn2O3F, mp-767610, mp-767131",1.0597336405781446,1.485277777777778,0.07892852744250382,0.0,3.222092911877778,5.161111111111111,0.06490622479166762,0.0,1.0,13.833333333333336,3.8636039205237385
"mp-300767132, Mn3Co2Te3O16, Li4Mn3Co2Te3O16, mp-774178, mp-767132",1.3398849199350402,1.3207291666666667,0.08022187542241113,0.0,3.14502873563125,4.566875,0.06965203628472239,1.0,2.0,17.208333333333332,5.114606955505558
"mp-300767137, Sb17S27, Li3Sb17S27, mp-767208, mp-767137",1.1091581799848054,4.351102272727273,0.03870803572582533,0.0,14.008700284090908,13.739659090909093,0.04664775804332422,1.0,2.0,29.522727272727273,4.28850075175931
"mp-300767166, V(CO3)2, LiV(CO3)2, mp-762249, mp-765387",0.7523764148232766,9.541481481481481,0.08405503076047627,0.0,2.9229629629629628,4.791851851851852,0.0652596494444424,0.0,1.0,9.222222222222221,2.651325154960126
"mp-300767188, Mn2OF3, LiMn2OF3, mp-765034, mp-767188",1.0759381596680724,1.4891666666666667,0.07824989377723585,0.0,3.289037356322222,5.056666666666667,0.05273368645833365,0.0,3.0,14.166666666666664,3.96027817164001
"mp-300767196, Mn5OF11, Li3Mn5OF11, mp-767187, mp-767196",0.8808274021929804,1.3250000000000002,0.06649911640610391,0.0,3.300498647735294,5.078039215686276,0.06508355850490233,0.0,2.0,13.647058823529413,3.2456454680047213
"mp-300767198, CrNi3(PO4)4, Li4CrNi3(PO4)4, mp-774119, mp-767198",1.0516249506609334,1.5741666666666667,0.08785055986142518,0.0,2.8969890873,4.149062499999999,0.0821763471223953,0.0,1.0,12.333333333333336,3.6953757644162453
"mp-300767241, Mn3Sb(PO4)4, Li4Mn3Sb(PO4)4, mp-772129, mp-767241",0.9762015151138672,1.4187499999999995,0.0768750112527388,0.0,3.114413656265625,4.380520833333333,0.0721206562673613,1.0,1.0,13.083333333333336,3.5448415462774285
"mp-300767246, Mn7F18, Li2Mn7F18, mp-765911, mp-767246",0.8360009009303658,1.8992,0.0638970744977342,0.0,4.962962068966,7.6192,0.037326627466666366,0.0,2.0,13.48,3.0835294733461973
"mp-300767249, MnCo3(PO4)4, Li4MnCo3(PO4)4, mp-775179, mp-767249",1.0163741633023409,1.4498958333333334,0.08548337280200538,0.0,2.8873285269552085,4.159166666666667,0.04283257447916622,0.0,1.0,12.25,3.617456612206845
"mp-300767260, MnNi3(PO4)4, Li4MnNi3(PO4)4, mp-775024, mp-767260",1.0442711181632158,1.4898958333333332,0.0869425112981559,0.0,2.889672276955208,4.151041666666666,0.07682970872395599,0.0,1.0,12.375,3.6748765010092193
"mp-300767267, MnVO4, LiMnVO4, mp-771856, mp-772054",1.0569094533130972,1.960555555555556,0.0816701149993453,0.0,3.3287547892722222,5.306666666666667,0.076284566041668,0.0,3.0,13.333333333333336,3.839687939205177
"mp-300767273, Mn3F10, LiMn3F10, mp-765801, mp-767065",0.7856601478776766,1.5876923076923082,0.06377614344388324,0.0,4.943759946949998,7.723076923076924,0.07579709092948672,0.0,2.0,12.692307692307693,2.8903160088913253
"mp-300767296, TiMn3(PO4)4, Li4TiMn3(PO4)4, mp-772362, mp-767296",0.9266409889032532,1.36,0.08039740105330619,0.0,2.959517822932292,4.249895833333333,0.021130745677082167,0.0,1.0,11.875,3.2962260244557955
"mp-300767303, Mn(SiO3)2, LiMn(SiO3)2, mvc-11572, mp-767360",0.9622071358909332,4.246296296296296,0.0883392749390107,0.0,3.9258365261814814,5.792592592592592,0.11243861749999873,1.0,1.0,11.222222222222221,3.375607144412413
"mp-300767309, Mn2OF3, LiMn2OF3, mp-767172, mp-767309",1.0040641965348145,1.4891666666666667,0.07302270675910699,0.0,3.289037356322222,5.056666666666667,0.045989476041666144,0.0,3.0,14.166666666666664,3.695726826613162
"mp-300767327, Mn3Sn(PO4)4, Li4Mn3Sn(PO4)4, mp-775053, mp-767327",1.0000572954278155,1.2870833333333334,0.07900524203475323,0.0,3.132382406265625,4.347604166666667,0.01889498572916804,0.0,1.0,13.041666666666664,3.626397997275157
"mp-300767349, VF5, LiVF5, mp-764952, mp-767349",0.6465905416278125,1.8979166666666665,0.05878084249673617,0.0,5.128958333333333,7.998333333333335,0.003774483333334189,0.0,1.0,11.333333333333336,2.3740434411784443
"mp-300767356, Co(SiO3)2, LiCo(SiO3)2, mvc-12012, mp-767356",0.9788733009921078,4.368148148148149,0.08812434240746822,0.0,3.916851851851852,5.752592592592592,0.19181250550925896,1.0,2.0,11.444444444444445,3.432352606083233
"mp-300767384, Ba2Ti11O24, Ba2LiTi11O24, mp-768357, mp-767384",1.1366654488001269,1.5781081081081083,0.07936076794299655,0.0,4.768378378378379,6.637567567567568,0.032024473344593574,0.0,2.0,14.756756756756756,4.221203263311674
"mp-300767433, V2OF5, LiV2OF5, mp-764715, mp-767433",0.9882398767221532,1.8539583333333327,0.08227753803852211,0.0,3.4859375,5.300833333333334,0.04161842083333411,0.0,2.0,12.375,3.6354973289593486
"mp-300767440, MnFe2(PO4)3, Li2MnFe2(PO4)3, mp-849505, mp-767440",0.9357316494808596,1.372083333333333,0.07960336961216524,0.0,2.901643062395833,4.18125,0.0387684068055556,0.0,5.0,12.111111111111107,3.315937104044869
"mp-300767453, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767822, mp-767453",0.9694140227217511,1.3752083333333334,0.0823742875896283,0.0,2.9024847769552085,4.179791666666667,0.016317504166666552,0.0,1.0,12.125,3.433084771681714
"mp-300767478, MnFe3(PO4)4, Li4MnFe3(PO4)4, mp-767591, mp-767478",0.9740745934898332,1.3752083333333334,0.08277031156677679,0.0,2.9024847769552085,4.179791666666667,0.016547671041665882,0.0,3.0,12.125,3.4495897263824142
"mp-300767488, ZrFe(PO4)3, Li2ZrFe(PO4)3, mp-769438, mp-767488",0.8309043474624559,1.3686764705882355,0.07030621672277086,0.0,3.1014075630235296,4.4170588235294135,0.08362738022058737,0.0,1.0,12.176470588235292,2.9666110443171148
"mp-300767564, Na5Fe6(SiO3)12, Na5LiFe6(SiO3)12, mp-767634, mp-767564",0.9716097995319488,2.9927966101694916,0.08854869915440243,0.0,3.3205790960444914,4.807966101694915,0.02446541800494373,1.0,1.0,11.305084745762713,3.396897919271132
"mp-300767570, Mn3Fe(PO4)4, Li4Mn3Fe(PO4)4, mp-767569, mp-767570",0.9617253949776059,1.356458333333333,0.08228650265778456,0.0,2.8974344895989583,4.188541666666667,0.00792151354166748,0.0,1.0,12.041666666666664,3.4190989995983667
"mp-300767622, VOF3, LiVOF3, mp-565784, mp-764237",0.7348750276693852,1.499,0.06527090309334442,0.0,3.415833333333333,5.366666666666667,0.0,0.0,1.0,11.6,2.6865599492803978
"mp-300767626, VCrP2(HO5)2, LiVCrP2(HO5)2, mp-766804, mp-765311",0.8831786298799433,1.0237500000000002,0.09156627175284884,0.0,2.17025595238,3.768875,0.04957876749999812,0.0,2.0,9.9375,3.106510970196404
"mp-300767653, Ni6O7, LiNi6O7, mp-767815, mp-767653",1.7344671503021032,4.093076923076923,0.10371117014510843,0.0,4.832884615384616,7.18,0.043136066153846464,0.0,2.0,17.23076923076923,6.148871218986143
"mp-300767658, Mn2Co3Te3O16, Li4Mn2Co3Te3O16, mp-769913, mp-767658",1.3950296180131294,1.355,0.08312098759336166,0.0,3.1425017959760417,4.555624999999999,0.06490335124999902,1.0,2.0,17.291666666666668,5.32241844665776
"mp-300767680, Mn3Fe3(CoO8)2, Li4Mn3Fe3(CoO8)2, mp-770195, mp-767680",1.2502743145737496,1.2091666666666665,0.09228600906839277,0.0,2.3939870689656253,3.874375,0.1287447797135428,0.0,2.0,13.958333333333336,4.5092575366880885
"mp-300767720, V4Si4O13, Li2V4Si4O13, mp-768099, mp-767720",0.9870846712965284,4.598412698412699,0.08474952699345707,0.0,4.002619047619048,5.734603174603174,0.061354274583333535,1.0,2.0,12.0,3.51221726209008
"mp-300767739, FeNi3(PO4)4, Li4FeNi3(PO4)4, mp-775077, mp-767739",1.0346190004916669,1.499270833333333,0.08584985161011263,0.0,2.8921974206333325,4.1466666666666665,0.08535470872395834,0.0,1.0,12.416666666666664,3.634079281628513
"mp-300767773, V3Fe3(TeO8)2, Li4V3Fe3(TeO8)2, mp-775464, mp-767773",1.1260488391844772,1.5021875,0.07346718174526265,0.0,2.9836111111104167,4.402291666666667,0.1168447790277778,1.0,2.0,15.791666666666664,4.226876059698214
"mp-300767775, MnCr3(PO4)6, Li6MnCr3(PO4)6, mp-774419, mp-767775",0.8094345575845446,1.4149264705882354,0.07481446427407143,0.0,2.9264633439566183,4.255955882352942,0.05503416915441228,0.0,5.0,11.147058823529413,2.8527927245246976
"mp-300767799, La2Ti2CrO9, LiLa2Ti2CrO9, mp-767602, mp-767799",1.396473548850582,1.1371428571428568,0.07930328076362303,0.03571428571428571,3.5769642857142863,4.971964285714286,0.05302106017857256,0.0,1.0,18.142857142857142,5.357141088423878
"mp-300767906, MnPO4, LiMn2(PO4)2, mp-851051, mp-767906",0.9490937484657576,1.7961111111111108,0.08148768651150154,0.0,3.8598791278944447,5.590555555555555,0.06720094847222136,0.0,2.0,12.0,3.3807938002575733
"mp-300767974, La4CoO8, LiLa4CoO8, mp-778224, mp-767974",1.7097032425336425,1.0964102564102565,0.07178563161853765,0.10256410256410256,5.9147435897435905,7.684102564102564,0.03954506495192334,0.0,4.0,24.538461538461537,6.808776777797855
"mp-300767978, La7(FeO8)2, Li3La7(FeO8)2, mp-770762, mp-767978",1.5140104246921549,0.9938666666666668,0.06735261030098237,0.09333333333333334,5.6723,7.510133333333332,0.11021153987499943,0.0,1.0,23.16,5.994795025598166
"mp-300767990, V(CO3)2, LiV2(CO3)4, mp-763508, mp-763558",0.7145745026335936,9.541481481481481,0.07983182435832586,0.0,2.9229629629629628,4.791851851851852,0.07370129833333118,0.0,1.0,9.222222222222221,2.518113694952249
"mp-300768023, V3Zn2O8, LiV3Zn2O8, mp-776282, mp-768023",1.2619922720013548,2.061435897435897,0.08758038703553618,0.0,3.5843589743589743,5.407692307692308,0.04663989384615519,0.0,5.0,14.846153846153848,4.604979594676191
"mp-300768041, MnCr3(PO4)4, Li4MnCr3(PO4)4, mp-775116, mp-768041",0.9956049546394492,1.5998958333333333,0.08638086571536664,0.0,2.9168597769552083,4.186979166666666,0.03213164197916464,0.0,1.0,11.875,3.5310553516587184
"mp-300768046, VCoO4, LiVCoO4, mp-769665, mp-768046",1.2274980864598972,2.143333333333333,0.09253847604715014,0.0,3.3152777777777778,5.246666666666666,0.11458534427083313,0.0,3.0,13.666666666666664,4.452977889145641
"mp-300768062, Co15O28, Li9Co15O28, mp-769432, mp-762878",1.2961826510579169,2.8972093023255816,0.0912952402343526,0.0,4.751337209302326,7.591627906976744,0.03779703267441903,0.0,2.0,14.627906976744184,4.69598618089581
"mp-300768754, Bi2(SO4)3, LiBi2(SO4)3, mp-768490, mp-768754",1.0626439381769979,0.5885294117647059,0.060039783569389965,0.0,4.951384803921568,6.987450980392157,0.005179771176470282,0.0,1.0,18.23529411764705,4.141287280245973
"mp-300768755, Sn2(SO4)3, Li2Sn2(SO4)3, mp-768936, mp-768755",0.9299002943529012,0.43339215686274507,0.066751280548875,0.0,4.96452205882353,6.6607843137254905,0.007362872352940642,0.0,1.0,14.352941176470587,3.4270586828970853
"mp-300768785, Sn2(SO4)3, LiSn2(SO4)3, mp-768950, mp-768785",0.8866933754994529,0.43339215686274507,0.06364974678277809,0.0,4.96452205882353,6.6607843137254905,0.0,0.0,5.0,14.352941176470587,3.2678237118822846
"mp-300768832, Cu2(SO4)3, Li2Cu2(SO4)3, mp-768507, mp-768832",0.8923773768336228,0.6863333333333334,0.07737670377917817,0.0,4.0933455882352945,6.063137254901961,0.011872337647059084,0.0,1.0,11.882352941176471,3.1387098455974662
"mp-300769153, SbSO4F3, Li2SbSO4F3, mp-769377, mp-769153",0.7632627463725875,0.6432222222222223,0.05617074077503025,0.0,3.4135937499999995,4.851944444444444,0.05144639601851875,1.0,3.0,14.0,2.8481415865108834
"mp-300769201, CuHCO4, LiCuHCO4, mp-769935, mp-769201",0.6496872098251177,4.712142857142856,0.06890608343809121,0.0,2.13375,4.247857142857144,0.033550406398809685,0.0,6.0,9.714285714285714,2.2976149823225898
"mp-300769374, B5SbO10, Li2B5SbO10, mp-779174, mp-769374",0.7565088286986733,5.687291666666668,0.0799417233555971,0.0,3.3015104166666682,5.053333333333334,0.09822660541666473,2.0,1.0,9.75,2.786088544449372
"mp-300769499, LaVO4, LiLa8V8O32, mp-18989, mp-769499",1.2620928684316948,1.5877777777777775,0.06966083273775231,0.05555555555555555,4.795972222222222,6.707777777777778,0.03570079374999935,0.0,1.0,18.666666666666668,4.893891635404732
